THUMB,INDEX,MIDDLE,G1,G2,G3,LABEL
642,779,772,5464,14704,5728,22
642,779,772,4272,14612,6212,22
642,779,772,3424,16380,4508,22
642,779,772,3096,15560,3856,22
642,779,772,2516,15388,4028,22
642,779,773,2240,15900,3620,22
645,779,773,3112,15192,3648,22
642,780,774,3124,15540,2456,22
642,780,773,3856,15468,3104,22
642,780,773,4736,13728,4832,22
642,779,773,4276,14352,6236,22
642,780,773,5340,12372,7584,22
642,780,773,5276,11516,9404,22
642,780,773,4912,11256,8940,22
642,780,772,6500,9720,10576,22
642,779,772,7868,6720,12688,22
642,779,772,8228,7096,11404,22
642,780,772,8848,6540,11816,22
642,779,771,8112,10196,9392,22
642,779,771,8564,10540,7392,22
644,780,771,7008,13288,6800,22
642,780,772,7972,12548,6348,22
642,780,772,6692,12508,6936,22
642,780,772,7008,12864,7248,22
642,780,773,6560,12948,7600,22
642,780,772,6604,13208,7412,22
642,780,772,7288,12524,7368,22
642,780,772,7836,12008,7844,22
642,780,772,7124,12220,7916,22
642,780,771,6716,12368,8128,22
642,780,771,5244,12640,8076,22
642,780,771,5152,13724,7276,22
642,780,772,5336,12564,7748,22
642,780,772,7380,11528,8328,22
642,779,772,9012,7928,10472,22
639,783,774,14532,-4896,6676,23
639,783,765,14600,-4860,6700,23
639,783,765,14180,-5220,5836,23
639,783,764,14820,-5612,5960,23
639,783,764,14152,-6212,5592,23
639,782,763,14244,-6308,5740,23
639,782,764,14856,-6364,5100,23
639,783,764,14872,-6712,4960,23
639,783,764,14336,-7160,4164,23
639,782,765,14320,-6384,3320,23
639,783,765,15476,-4344,2584,23
639,783,765,15636,-4508,2860,23
639,783,765,15664,-5344,2664,23
639,783,766,15516,-5756,2664,23
639,784,767,15412,-5740,2520,23
639,783,767,15680,-5384,3080,23
639,783,767,15864,-5512,2628,23
639,784,769,15776,-5156,2688,23
639,783,769,15988,-4164,2496,23
639,783,768,15960,-3908,2284,23
639,783,769,16228,-3840,2744,23
639,783,769,15928,-3916,2764,23
639,783,768,15604,-5144,3564,23
639,784,768,15640,-4644,2780,23
639,784,768,15716,-4028,2952,23
639,783,767,15796,-4192,3624,23
639,783,767,15900,-4620,4028,23
639,783,767,15404,-4100,3364,23
639,783,766,15568,-4148,3424,23
639,783,766,15796,-4720,4468,23
639,783,766,15484,-3736,3628,23
639,783,766,15516,-3676,4468,23
639,783,766,15672,-3240,3944,23
639,783,766,15724,-4280,5204,23
639,783,766,15656,-3640,4988,23
639,783,766,15240,-3764,5196,23
639,783,766,15508,-3464,5188,23
639,783,765,15360,-2840,5308,23
639,783,766,15100,-3736,6140,23
639,783,766,15148,-3452,5924,23
639,783,766,14768,-2536,6052,23
639,783,766,15412,-2316,6668,23
639,783,766,14932,-1988,6988,23
640,783,766,14260,-1204,7036,23
640,783,766,14512,-1008,7468,23
640,783,766,14832,-720,7816,23
640,783,766,14388,-16,7612,23
640,783,766,14064,-96,7964,23
640,783,766,14156,-944,8484,23
640,783,766,13572,-1156,8984,23
640,783,766,13336,-1540,9108,23
640,783,766,13120,-1724,9592,23
640,783,766,13048,-1708,9544,23
640,783,766,13172,-1784,9540,23
640,783,766,13240,-2068,9600,23
640,783,767,13220,-2344,9460,23
640,783,767,13072,-2760,9600,23
640,783,766,13252,-2836,9384,23
640,783,767,13144,-3004,9116,23
640,783,766,13016,-3364,9296,23
640,783,767,13012,-3256,9032,23
640,783,767,13300,-3556,8812,23
640,783,767,13552,-3820,8228,23
640,783,767,13760,-3744,8284,23
640,783,767,13984,-3004,7900,23
640,783,767,14456,-3940,9872,23
640,784,768,13848,-3072,7992,23
640,784,768,13452,-3172,7904,23
640,784,768,13120,-3100,7572,23
640,784,768,13460,-4076,8784,23
640,785,768,13120,-4728,8764,23
640,784,768,13172,-4368,9032,23
640,784,768,12816,-4632,8844,23
640,785,768,12536,-5648,9464,23
640,785,768,12432,-5488,9188,23
640,785,768,12396,-5756,9552,23
640,785,768,12312,-5676,9136,23
640,784,768,12320,-6272,8652,23
640,785,768,12340,-6680,8924,23
640,785,768,12140,-6292,8812,23
640,785,768,12244,-6516,8668,23
640,785,769,12292,-7024,8500,23
640,785,769,12172,-7224,8196,23
640,785,769,12144,-7076,8284,23
640,785,769,12252,-7752,7992,23
640,785,769,12292,-7488,7604,23
640,785,769,12016,-7912,7520,23
640,785,769,12184,-8740,7608,23
640,785,769,12084,-8548,6956,23
641,785,769,12080,-8724,6896,23
640,785,769,12232,-6876,7132,23
640,784,769,12604,-6060,7680,23
640,785,769,12796,-5504,8204,23
640,785,769,13388,-5088,8292,23
640,785,769,13820,-3460,7952,23
640,785,769,13876,-2120,8456,23
640,785,769,14024,-2020,8408,23
640,785,769,14292,-1212,8748,23
640,785,769,14252,-760,8352,23
640,785,769,13584,-568,7432,23
640,785,769,14088,-1076,8044,23
640,785,769,14404,-1908,7700,23
640,785,766,14796,-2604,7320,23
641,785,770,14752,-4052,6220,23
641,785,771,14560,-4552,5684,23
641,785,770,15032,-4976,5956,23
641,786,770,15052,-5512,5516,23
641,786,771,14904,-5500,5000,23
641,786,770,14952,-5756,4920,23
641,786,771,15268,-5416,3872,23
641,786,771,15336,-5860,4092,23
641,786,770,15340,-5316,2920,23
641,786,771,15572,-5140,3444,23
641,786,771,15760,-5252,3628,23
641,787,771,15476,-5444,3744,23
641,787,772,14884,-4776,4668,23
641,788,772,14872,-4744,6148,23
641,787,772,14536,-4280,6504,23
641,786,771,14552,-4088,7056,23
640,785,770,13916,-4280,6880,23
640,785,770,14088,-5248,7268,23
640,785,770,14276,-4700,7388,23
640,785,770,14020,-4292,7920,23
640,785,770,12740,-3500,8108,23
640,785,771,12892,-3448,8452,23
640,785,770,13416,-3692,8884,23
640,786,771,13184,-3124,8808,23
640,786,771,12372,-3548,10224,23
640,786,771,11736,-2512,10616,23
640,786,772,11396,-2100,11120,23
640,786,772,11736,-2144,11100,23
640,786,772,11408,-1820,11344,23
640,786,773,11436,-1648,11420,23
640,786,773,11392,-1972,11676,23
640,786,773,11704,-2124,11724,23
640,786,773,11040,-1612,11696,23
640,786,773,10972,-2812,11864,23
640,786,773,11116,-2648,11576,23
640,785,774,10760,-2568,12440,23
640,786,774,10716,-2936,12272,23
640,786,774,11124,-2464,11880,23
640,786,774,10760,-3120,11988,23
640,786,774,10860,-3128,11840,23
640,786,774,10896,-3784,11712,23
640,786,774,10716,-3584,11360,23
640,786,774,10924,-3824,11824,23
640,785,774,10408,-3916,11560,23
640,786,775,10320,-4176,11972,23
640,786,774,10380,-3220,11044,23
640,786,775,10472,-4264,11828,23
640,786,775,10572,-4676,11528,23
640,786,775,10140,-5588,11668,23
640,786,775,10124,-6312,11120,23
640,786,775,9760,-6792,10556,23
640,786,775,10192,-6928,9564,23
640,786,775,10372,-8124,10132,23
640,786,775,10368,-8232,9604,23
640,786,775,10748,-8720,8888,23
640,786,775,10336,-9648,9784,23
640,786,775,9936,-9352,9608,23
640,785,775,10244,-9368,9072,23
640,786,775,10352,-9244,9024,23
640,786,775,10548,-8868,8544,23
640,786,775,10328,-9820,8836,23
640,786,775,10332,-9028,8524,23
640,786,775,10504,-9680,8400,23
640,786,775,11152,-7484,7952,23
640,786,775,11700,-8268,8392,23
640,786,776,12336,-6892,9012,23
641,786,775,12780,-8364,6536,23
641,786,775,12364,-9116,4264,23
641,786,775,12968,-8780,5432,23
641,786,775,12712,-8784,4260,23
641,786,775,12404,-10148,5048,23
641,786,775,11536,-11040,4676,23
641,786,775,10824,-11544,4680,23
641,786,775,10792,-11640,4132,23
641,786,775,12008,-9584,5704,23
641,786,775,12540,-8304,6380,23
641,786,775,13236,-4756,8532,23
641,785,774,13012,-816,9036,23
640,786,774,13600,-40,9544,23
640,786,774,13616,-264,9420,23
640,786,775,13144,40,9520,23
640,787,776,12904,-824,10204,23
640,788,777,11844,-816,11308,23
641,788,778,12416,-1908,11148,23
640,788,777,11736,-1888,10876,23
640,788,777,11404,-2796,11372,23
640,788,777,10496,-3384,11500,23
641,788,777,9324,-5380,11672,23
640,787,776,8468,-7312,10992,23
640,788,777,7012,-9596,9600,23
640,787,777,5336,-11892,9676,23
641,787,777,5320,-12716,9496,23
640,787,777,4596,-12392,9112,23
641,787,777,4428,-13240,9144,23
641,787,777,4792,-9944,11624,23
641,787,777,5508,-7280,11516,23
641,786,777,5508,-6188,13548,23
641,786,778,4932,-4044,14856,23
641,786,778,4880,-3984,15680,23
641,786,778,5132,-3072,15360,23
641,786,778,4668,-2616,15620,23
641,785,778,4072,-3992,14700,23
641,786,778,4052,-6300,13920,23
641,786,779,4028,-8336,14768,23
641,785,778,6408,-6756,13472,23
641,786,780,7144,-6152,12728,23
641,786,779,7168,-7308,13100,23
642,785,779,7272,-6460,13016,23
642,786,778,7624,-7140,12800,23
642,786,779,7152,-7028,12324,23
642,785,779,7676,-8348,12048,23
642,785,778,7844,-8884,11932,23
642,785,778,8228,-8764,11492,23
642,785,777,8440,-8372,11196,23
642,785,777,9008,-7972,10764,23
642,785,777,9360,-7844,10756,23
642,785,777,9476,-7300,10244,23
642,785,776,9284,-7752,10884,23
642,785,775,8812,-9240,10252,23
642,785,776,7744,-12260,7852,23
642,785,776,6868,-13768,6868,23
642,785,776,7900,-13268,5872,23
642,785,776,8948,-13412,5160,23
642,785,776,10800,-12576,5256,23
642,785,775,12004,-10996,5380,23
642,785,775,12696,-8748,4964,23
642,786,776,13144,-8424,5264,23
642,786,775,13640,-7716,4932,23
642,786,775,14428,-6672,4172,23
642,786,775,14556,-6188,3928,23
642,786,775,14904,-5464,3716,23
642,786,775,15108,-5668,3696,23
642,786,775,14728,-6248,3756,23
642,786,775,14848,-6100,3668,23
642,786,775,14744,-7024,3756,23
642,786,775,14724,-5828,2920,23
642,786,774,15340,-6448,3460,23
642,785,774,15416,-6132,3352,23
642,785,774,14936,-5264,2948,23
642,785,774,15048,-5984,3244,23
642,785,774,15252,-5492,3012,23
642,786,774,15604,-5848,3840,23
642,786,775,15604,-5184,3740,23
642,785,774,15392,-4128,4068,23
642,786,773,15712,-4564,4320,23
642,786,773,15260,-4016,3948,23
642,786,773,15480,-3776,4368,23
642,786,772,15680,-2576,4884,23
642,786,772,14940,-1836,5800,23
642,786,772,15484,-2108,6476,23
642,786,772,15160,-1768,6464,23
642,786,772,15568,-2376,6668,23
642,786,771,15272,-1684,5324,23
642,785,771,15380,-1648,5716,23
642,786,772,15888,-1476,5480,23
642,786,772,16072,-596,5480,23
642,786,772,15668,-748,5428,23
642,786,772,15720,-2080,5408,23
642,786,772,15376,-1992,5168,23
642,786,772,15548,-1728,5828,23
642,786,772,15244,-1236,5960,23
642,786,772,15304,-2320,6188,23
642,785,772,15120,-2912,6124,23
641,785,771,14796,-3144,6432,23
641,784,771,14776,-3492,6832,23
641,785,771,14688,-4708,7588,23
642,785,771,14248,-4508,6860,23
641,785,771,13364,-5576,7128,23
641,785,771,13344,-6436,7728,23
642,785,771,12388,-7224,7440,23
641,785,771,11704,-9560,8080,23
641,785,771,11276,-9368,7740,23
642,785,771,10692,-10032,7916,23
642,785,771,10984,-8968,8100,23
642,785,771,11396,-8092,8608,23
642,785,771,12132,-7824,8196,23
644,785,771,12320,-7508,7828,23
644,785,772,13100,-7192,7584,23
644,785,772,13844,-6876,6028,23
644,785,772,14136,-6604,5888,23
642,785,771,13992,-6316,6636,23
642,785,772,14144,-3884,5400,23
642,784,771,16136,-736,6220,23
642,784,772,15372,-900,5560,23
642,784,773,15976,-1396,6500,23
642,784,772,15868,-1644,7204,23
643,784,771,13916,-1616,7964,23
642,780,769,14032,-2660,7800,23
641,777,766,12960,-3772,9448,23
642,777,766,12848,-4032,9520,23
642,777,766,13024,-3416,9244,23
642,778,766,12784,-2992,8720,23
642,777,766,13008,-3024,9508,23
642,778,766,12956,-2924,9212,23
643,778,766,13048,-2264,10284,23
643,778,766,12624,-868,9984,23
643,778,765,13092,-3096,10688,23
642,778,765,12100,-2580,9624,23
642,778,765,12360,-4320,10692,23
642,778,765,11744,-4144,9904,23
642,778,765,11072,-5076,10860,23
642,781,767,10516,-5472,11188,23
642,780,767,10272,-5700,11308,23
643,780,767,10676,-6408,11912,23
642,780,767,10832,-4980,10884,23
643,780,766,11480,-4944,11188,23
642,780,766,11160,-4324,9852,23
642,780,766,11364,-4244,11224,23
642,780,766,10440,-2064,9816,23
643,780,767,11124,-108,9504,23
642,780,767,12964,632,9908,23
642,780,767,12772,864,9776,23
642,780,767,13180,892,10412,23
642,780,767,13444,680,9672,23
642,779,768,13340,880,9532,23
642,780,768,13472,-64,9564,23
642,779,768,13472,-1116,9428,23
642,779,768,13424,-552,9864,23
643,779,768,12968,-716,10472,23
642,780,768,12620,-1136,10164,23
642,779,768,12192,-800,10936,23
645,779,769,12196,-848,10424,23
659,766,751,15444,-6960,92,24
659,765,751,15448,-6720,24,24
658,765,751,15180,-6844,240,24
658,765,750,15492,-6220,1012,24
658,766,750,15524,-6764,1736,24
658,766,751,15444,-5868,2140,24
658,765,751,15548,-6188,2228,24
658,765,751,15332,-6256,2964,24
658,765,751,15220,-6144,3460,24
658,765,751,14772,-6160,3404,24
658,765,751,14608,-7012,4084,24
658,766,751,14656,-6892,4764,24
658,766,751,14376,-7136,4532,24
658,767,752,13864,-7508,4580,24
658,767,752,14080,-7328,5300,24
658,767,752,13772,-7236,5000,24
658,768,752,13804,-7728,5476,24
658,768,753,13764,-7672,5132,24
658,768,751,13576,-7632,5220,24
658,768,752,13308,-8180,5992,24
658,768,753,13464,-8360,6280,24
658,768,754,13136,-8168,6320,24
658,768,752,13180,-7960,6640,24
658,768,752,13620,-8936,7372,24
658,768,752,12572,-5808,5880,24
658,768,753,13412,-7284,7136,24
657,768,753,12720,-7188,7316,24
657,768,753,12824,-7452,7308,24
658,768,754,12756,-8156,7292,24
657,769,754,12356,-8000,8276,24
658,769,753,11372,-7960,8208,24
658,769,753,12044,-9780,8748,24
657,768,753,11728,-7940,8516,24
657,769,754,10824,-8348,7548,24
657,770,754,10500,-8860,8172,24
657,771,755,10700,-8816,8120,24
657,771,755,10572,-9364,8572,24
657,771,755,10984,-9068,8020,24
657,771,756,11184,-9416,7844,24
657,771,756,11204,-8188,7760,24
658,771,756,11744,-8756,8164,24
658,771,756,11940,-8272,7552,24
658,772,756,11788,-7816,6840,24
658,772,756,12132,-7968,6588,24
658,772,757,12360,-7664,7716,24
658,772,756,13252,-5588,7900,24
658,772,756,14584,-5336,9316,24
658,772,757,13808,-2152,9496,24
657,772,756,13476,-1576,9780,24
657,772,756,13020,-492,9476,24
657,772,764,13492,-576,9892,24
657,771,755,12828,-296,10432,24
657,772,754,12888,-720,10744,24
657,772,755,12208,-704,11908,24
657,772,755,12152,1108,10780,24
657,772,755,12296,-932,10676,24
657,772,756,11836,-1264,11116,24
657,772,756,11512,-448,10688,24
657,771,756,11572,-800,11216,24
657,771,756,11396,-1836,10956,24
657,771,756,11168,-1172,11536,24
657,771,755,10736,-1848,11412,24
657,771,755,11632,-2068,11396,24
657,771,755,11728,-2696,11460,24
657,771,755,11604,-2992,10964,24
657,771,757,11820,-4588,10560,24
658,771,756,12240,-5200,9956,24
658,771,755,11872,-4908,9960,24
658,771,753,11692,-5740,8912,24
657,771,756,11632,-6336,9668,24
657,771,757,11796,-7264,9592,24
657,770,755,11452,-7664,8776,24
657,770,755,11516,-7236,9612,24
657,770,755,10048,-7608,9528,24
657,770,754,10548,-8148,10092,24
657,771,754,11240,-8384,10128,24
657,771,755,10860,-8344,9384,24
657,770,755,10508,-9416,9012,24
657,770,755,10980,-9536,7244,24
657,770,755,11388,-10024,6788,24
658,770,755,11792,-10048,5928,24
658,770,755,12192,-10108,4628,24
659,771,755,13072,-9096,3004,24
658,771,755,13364,-9628,2816,24
658,771,755,13780,-8656,3440,24
658,771,755,14660,-7192,4620,24
658,771,755,15156,-6164,5244,24
658,771,755,15052,-4968,4780,24
658,771,754,15112,-5636,5132,24
658,771,755,15004,-5412,3556,24
658,771,755,15268,-5128,4792,24
658,771,760,14576,-5736,3528,24
658,771,756,15116,-6280,3508,24
658,771,752,14716,-6648,3928,24
658,771,755,14708,-6624,3632,24
658,772,754,14920,-6028,3020,24
658,772,754,14200,-6980,4064,24
658,771,754,14124,-7640,3820,24
658,772,755,13960,-7424,4560,24
658,771,755,13684,-7808,4632,24
658,772,755,12924,-8676,5056,24
658,771,756,13120,-9260,5088,24
658,771,757,13116,-9396,4732,24
658,771,754,12800,-9300,4228,24
658,772,755,12984,-9364,4056,24
658,771,755,12800,-9352,4516,24
658,771,756,13032,-9032,4792,24
658,771,755,12856,-8776,4816,24
658,771,755,13640,-8832,4124,24
658,771,752,13588,-8352,5620,24
658,771,754,12940,-7736,7124,24
658,771,754,12824,-4936,9004,24
658,771,755,11792,-5244,9656,24
658,771,755,11792,-5892,10140,24
658,771,755,11348,-6580,9676,24
658,771,755,11044,-7176,9656,24
658,771,755,10496,-7740,9988,24
658,771,755,9324,-8420,10796,24
658,771,758,8984,-9692,9700,24
658,771,757,8532,-11308,8524,24
658,771,756,8244,-11512,7200,24
658,771,755,7364,-12764,5620,24
658,771,755,6852,-14012,5100,24
658,771,754,6340,-14600,4304,24
658,771,754,4980,-15108,3672,24
658,771,754,4484,-15280,2668,24
658,771,754,4544,-14900,3224,24
658,771,754,5128,-14524,4692,24
658,772,754,5320,-12288,7860,24
659,771,754,5988,-10192,10648,24
659,771,755,6116,-6860,12316,24
660,771,755,7260,-7540,12812,24
660,771,754,7800,-7980,11968,24
659,771,754,7176,-9928,10388,24
658,771,755,6304,-11896,8056,24
658,771,756,6732,-13064,7672,24
659,771,755,7124,-11952,7400,24
658,771,755,7296,-13276,7040,24
659,771,756,8500,-12188,6644,24
658,771,755,9436,-11568,6228,24
658,771,755,10860,-10884,7168,24
658,771,756,11020,-10528,7136,24
658,771,756,11748,-8584,7216,24
659,771,756,12264,-9224,6960,24
660,771,757,11964,-9660,6680,24
659,771,757,11280,-10420,5592,24
659,772,756,11352,-11156,5360,24
658,772,755,11256,-10304,5948,24
658,772,755,10272,-10756,5588,24
657,772,755,9616,-11140,6288,24
657,772,755,10456,-10776,6660,24
657,772,756,10932,-9716,6740,24
657,772,756,12120,-9108,7220,24
657,772,756,12376,-8148,7304,24
660,772,756,13436,-7636,6816,24
658,772,755,13808,-5664,6848,24
658,772,755,14036,-5328,7668,24
658,772,755,14828,-5044,7212,24
659,771,755,14152,-3932,6784,24
658,771,754,14332,-4640,7324,24
658,771,754,14744,-4736,7176,24
658,771,754,14880,-2808,5268,24
658,771,754,14404,-3012,7324,24
658,771,754,13420,-3628,8192,24
659,771,754,13492,-3600,8904,24
658,771,755,13220,-4052,9168,24
658,771,755,13272,-4232,9052,24
658,771,755,12912,-4412,8896,24
659,772,755,13656,-2592,8796,24
659,772,754,13208,-1320,9744,24
659,771,754,12860,-2152,10188,24
659,772,754,12744,-2408,10624,24
658,772,755,12332,-4360,10700,24
659,772,755,12132,-2644,10044,24
658,772,755,11216,-3172,11336,24
658,773,755,9884,-3660,12468,24
658,773,755,9384,-3452,12836,24
658,773,756,8608,-4520,13384,24
658,775,757,9060,-4440,13216,24
658,774,757,7868,-4376,13504,24
657,774,757,8040,-4260,13608,24
658,773,758,8380,-4284,14448,24
658,773,757,9140,-2008,13948,24
658,773,757,9084,-1868,13800,24
659,773,758,9328,100,12700,24
658,774,757,9952,-316,12484,24
658,773,757,10412,544,12712,24
661,773,757,11344,568,12548,24
658,773,757,11688,-512,11432,24
658,773,756,12416,-1220,10648,24
657,772,756,12736,-1236,10444,24
657,772,756,13132,-768,8816,24
657,773,755,12720,-744,9452,24
657,773,755,12256,-1400,10816,24
657,773,755,12204,-956,10124,24
657,773,756,12244,-1684,10644,24
657,773,756,12060,-2032,11212,24
657,773,755,11844,-1256,10100,24
657,773,756,13304,-3748,9776,24
657,772,755,14940,-4628,6688,24
658,772,755,14068,-3724,6688,24
657,772,755,14072,-4484,8764,24
658,773,755,14164,-5000,7008,24
657,773,755,15184,-6796,6468,24
657,773,756,14304,-6296,4664,24
657,773,756,14896,-5736,3860,24
657,773,756,15456,-5384,2456,24
657,773,756,15952,-4852,1896,24
658,773,760,16224,-5764,2052,24
657,773,754,17512,-3424,2072,24
657,773,758,15944,-4588,2924,24
657,773,757,15384,-4136,3528,24
657,773,759,15704,-3704,4800,24
657,773,755,15172,-3580,5620,24
657,773,753,14664,-3968,6168,24
657,773,753,14676,-3640,6772,24
657,773,754,14672,-3440,6904,24
657,773,755,14620,-2676,6864,24
657,773,755,15448,-1180,6724,24
657,773,755,14616,-1804,5984,24
657,773,755,14824,-2076,6284,24
657,773,755,14684,-3404,6524,24
657,773,754,14700,-4516,6520,24
657,773,754,13972,-5804,6836,24
657,773,755,12716,-6600,6456,24
657,773,755,12908,-7184,7792,24
657,773,755,12180,-6644,8404,24
657,773,755,11548,-6040,10592,24
657,773,755,11608,-6856,9952,24
657,773,754,11084,-7372,9676,24
658,773,755,10344,-8328,10052,24
657,773,755,10332,-7476,9372,24
657,773,755,10604,-6652,10692,24
657,773,755,10736,-4844,11084,24
657,773,755,11032,-3760,11432,24
657,772,755,11012,-3064,11636,24
657,772,755,10388,-2700,12588,24
657,772,755,9808,-3396,12932,24
657,772,755,8916,-2732,13052,24
657,769,753,9728,-3844,12596,24
657,766,751,10596,-1836,12884,24
657,766,750,10556,-1960,11384,24
657,766,750,11260,-1872,11148,24
657,767,750,11636,-2296,11308,24
657,767,750,11440,-1396,11572,24
657,767,750,11716,-1276,11012,24
657,767,750,11876,-1476,10992,24
657,767,751,12324,-1264,10476,24
657,767,751,12032,-996,10516,24
657,769,752,11532,-144,11112,24
657,769,752,10564,-556,12544,24
658,769,752,8300,3232,11872,24
657,769,752,7524,6356,12288,24
657,769,753,7336,6996,12168,24
657,769,753,7012,8392,12108,24
657,769,753,7600,6524,11960,24
657,770,753,8784,4828,12736,24
657,769,753,9136,1908,12660,24
657,770,753,9804,-1476,12792,24
657,770,753,9584,-3588,12492,24
657,770,753,9536,-5888,11820,24
657,770,753,10072,-6792,11556,24
657,770,754,10028,-8592,9824,24
657,770,753,10108,-9580,8524,24
657,770,753,9180,-11260,8708,24
657,770,754,7616,-11516,8492,24
657,771,753,7572,-11648,8536,24
657,770,753,7964,-11920,7256,24
657,771,754,7892,-12240,7380,24
657,771,754,9044,-11592,7384,24
657,771,754,9452,-10708,7568,24
657,770,754,9532,-10808,8112,24
657,770,753,10460,-9780,8068,24
657,770,753,10488,-9796,7968,24
657,770,753,10700,-9924,8052,24
657,770,753,10688,-9584,8240,24
657,770,753,10536,-9344,8216,24
657,770,753,11160,-9332,7568,24
658,771,754,11964,-8980,6832,24
658,771,754,13028,-8284,6324,24
657,771,754,13972,-7412,4700,24
657,771,753,15420,-5708,3312,24
658,771,753,14516,-6980,3852,24
657,771,754,14912,-4824,5552,24
657,771,754,14768,-3524,6436,24
657,771,754,15060,-1192,5924,24
657,771,754,15556,-816,7120,24
657,771,754,15008,-292,6312,24
658,771,754,15208,-80,6304,24
658,771,754,15340,-760,6616,24
658,771,754,15280,-1820,6280,24
657,771,754,15036,-3284,6660,24
657,771,754,15024,-4344,6140,24
657,771,754,14484,-5476,5392,24
657,771,754,14172,-5720,4900,24
657,771,753,13820,-7580,4824,24
657,771,753,13768,-8028,4164,24
657,771,754,13644,-8872,3556,24
657,771,754,13072,-9352,3564,24
657,771,754,13272,-10144,3124,24
658,771,753,12804,-10324,3084,24
658,771,753,13300,-9060,3636,24
658,771,753,13696,-7880,4156,24
657,770,753,14280,-6536,5104,24
658,770,753,14356,-4260,6340,24
657,770,753,15044,-2984,7388,24
657,770,753,14020,-1756,7176,24
657,770,753,13940,-884,8748,24
657,770,753,13968,-1224,8464,24
657,770,752,13608,-1360,8864,24
657,770,752,13312,-2368,9476,24
657,770,753,12752,-3000,10048,24
657,770,753,12636,-4224,9612,24
657,770,753,13088,-5828,8780,24
657,770,753,12660,-6748,8988,24
657,770,752,12512,-7784,8432,24
657,770,753,12076,-7664,7964,24
657,770,753,11564,-9228,7840,24
657,770,753,11564,-9608,7968,24
657,770,753,10948,-9616,8156,24
657,770,753,10516,-8828,8744,24
657,770,753,10716,-8076,9420,24
657,770,752,10600,-7120,9492,24
657,770,752,11348,-5852,10348,24
657,770,753,12508,-5252,9396,24
657,770,753,14008,-2964,7632,24
657,770,753,14384,-1864,7560,24
657,770,753,14528,-1236,7552,24
657,770,752,14716,-428,6568,24
657,770,752,15120,-1324,7160,24
657,770,753,15056,-2520,6616,24
657,770,746,14580,-4888,6912,24
657,770,752,14108,-7536,5588,24
657,771,750,13468,-8692,4836,24
657,771,752,12484,-10004,6184,24
657,771,754,12056,-10496,4688,24
659,764,752,9844,740,12968,25
659,764,755,9868,1964,12752,25
659,764,750,9664,1964,12424,25
659,764,747,9920,536,12980,25
659,764,746,10420,1416,12572,25
659,764,746,10868,2772,11836,25
659,764,746,9944,7428,10324,25
659,764,746,9500,9024,9728,25
659,764,746,10952,11556,9112,25
659,764,745,9076,12520,5564,25
659,764,744,8760,11508,3276,25
659,764,743,8820,14372,-436,25
658,764,742,10724,13928,-3616,25
658,764,741,10260,13164,-3736,25
658,764,741,10948,12392,-2816,25
658,764,741,11040,12516,-2860,25
658,764,740,12080,11196,-1340,25
658,764,740,11712,10628,-460,25
658,764,740,12564,11852,-336,25
658,765,740,11260,12116,1596,25
658,764,739,12020,11140,4468,25
663,765,740,12408,8236,6832,25
659,765,740,13452,5348,8004,25
659,764,740,13296,3152,9508,25
658,764,740,13392,-312,9604,25
658,764,740,13148,-2068,9836,25
658,765,740,12972,-3228,9268,25
658,764,741,12796,-4888,8272,25
658,764,741,12496,-7112,8080,25
659,765,741,13440,-8832,6364,25
659,765,741,13500,-8996,5284,25
659,765,742,13360,-8380,4140,25
659,765,743,14672,-7200,4460,25
659,765,743,15060,-6012,3980,25
659,766,742,15288,-4584,3508,25
659,766,744,15744,-3596,4424,25
660,766,744,15912,-2400,4820,25
660,766,745,15700,-304,4732,25
660,766,745,15608,892,5684,25
660,766,744,15584,1200,6024,25
660,766,744,15232,1668,6660,25
659,766,744,14440,4056,7312,25
659,766,745,14044,5412,6484,25
660,766,744,13960,5816,6412,25
659,766,744,13272,7344,7484,25
659,766,743,12176,8228,7304,25
660,766,744,11188,9144,7076,25
660,766,744,9760,11060,7420,25
660,766,744,9424,11924,6632,25
660,766,745,9012,10652,7656,25
659,766,744,7640,12260,7200,25
660,765,745,7540,13308,6576,25
659,765,744,6604,12536,6240,25
660,765,743,6456,13540,6132,25
665,765,744,5388,14116,5764,25
663,765,744,5128,13880,6092,25
660,765,743,4680,13188,7940,25
660,765,743,3960,12796,9460,25
660,765,743,3780,10764,11392,25
660,765,743,3716,6832,13460,25
661,764,744,6716,1292,14684,25
662,764,744,9160,-2732,13760,25
661,764,744,9320,-4192,11672,25
661,764,744,11184,-4948,11256,25
662,764,744,11668,-5560,10528,25
662,762,742,12532,-5864,9892,25
662,761,741,12920,-6780,7740,25
661,759,739,13504,-7408,7608,25
661,759,739,13968,-6772,6592,25
661,759,740,13888,-5572,5520,25
661,758,739,14912,-4392,5704,25
661,752,735,15204,-4060,4848,25
661,750,733,15580,-3188,4844,25
661,750,732,15544,-2992,4792,25
661,750,733,15724,-3136,4620,25
661,750,732,15544,-3036,4600,25
661,750,732,15636,-3316,3868,25
661,750,732,15468,-3332,2668,25
661,750,732,15728,-3812,2908,25
661,750,732,16336,-3984,2488,25
661,750,733,16100,-4052,2336,25
661,750,733,15860,-4732,2488,25
661,751,733,15820,-4848,2020,25
661,750,733,15868,-5304,2228,25
661,751,733,15788,-5232,2312,25
661,751,733,15760,-5068,2500,25
661,751,734,15820,-5524,2440,25
661,751,734,15588,-5608,2724,25
