THUMB,INDEX,MIDDLE,G1,G2,G3,LABEL
856,844,916,17168,1451,-365,6
846,917,904,18071,684,-5723,2
869,917,916,7664,-13068,-6055,8
843,916,907,15400,-2655,-6424,8
920,811,830,16749,3100,-5491,1
893,859,861,15448,4797,-6717,3
860,917,917,17628,1229,-199,2
834,821,849,16647,3723,-3465,5
837,816,852,15697,2471,-7216,5
886,876,877,14632,2204,-3547,3
878,860,860,15213,2256,-6767,3
891,860,863,15448,4797,-6716,3
862,916,919,18609,1769,-1005,2
866,919,917,7900,-13703,-6812,8
841,838,916,16915,471,-1509,6
865,813,850,15899,3024,-5715,5
821,835,915,16260,-705,-1927,6
922,812,831,16392,3145,-4409,1
819,835,915,16260,-705,-1927,6
869,919,917,7664,-13067,-6055,8
822,822,853,10185,9569,-6928,5
866,839,848,16500,3008,-6129,3
880,862,860,16221,2244,-3631,3
882,806,915,17139,364,-3523,6
868,844,852,16153,2644,-5993,3
885,917,870,17376,3336,-4273,4
867,814,851,15899,3023,-5716,5
887,876,877,14632,2205,-3549,3
867,842,848,15687,2961,-6833,3
843,838,915,17452,639,-3219,6
904,877,897,19225,536,-4553,5
876,858,860,14189,793,-10275,3
861,916,917,16453,3180,-1305,2
872,853,860,15017,-5129,-7939,3
864,882,847,16989,-604,-5420,6
905,917,888,14927,-979,-6133,8
863,916,917,17940,1815,309,2
918,916,863,16521,-1233,-5380,7
831,820,855,15851,1684,-6468,5
890,862,861,15833,7395,-429,3
861,918,919,17940,1815,309,2
871,918,917,8143,-11893,-6244,8
904,915,887,14927,-979,-6131,8
869,841,848,16415,2719,-6535,3
860,917,920,15751,457,-7181,2
860,917,920,15753,457,-7179,2
865,918,917,8025,-13824,-6996,8
840,837,915,16916,473,-1509,6
875,917,854,15660,6337,-3880,4
921,808,827,16112,3597,-4760,1
867,919,916,7255,-12905,-5779,8
920,915,865,16863,-725,-4900,7
868,844,851,16153,2643,-5991,3
840,838,915,16917,471,-1507,6
861,833,840,16640,3891,-7351,3
866,917,916,7900,-13703,-6812,8
918,914,866,16863,-723,-4900,7
909,876,869,15388,1336,-5020,3
867,918,919,15380,4760,-2779,2
918,914,863,16480,-725,-4879,7
846,917,904,18073,685,-5724,2
920,915,862,17068,-1416,-5320,7
833,819,850,16665,3735,-2561,5
896,824,875,15673,1197,-4359,5
866,841,848,15688,2961,-6833,3
870,917,854,15724,4296,-5336,4
849,917,919,16036,72,-6459,2
878,821,917,18152,751,-2853,6
870,918,855,15725,4295,-5337,4
867,845,854,16312,2621,-5533,3
866,883,848,16987,-605,-5420,6
867,844,851,15659,3083,-6308,3
867,834,859,16805,1787,-4004,5
869,917,917,7665,-13068,-6056,8
835,819,850,16663,3735,-2561,5
853,826,915,18283,-311,-4668,6
821,833,916,16259,-704,-1929,6
921,812,830,16124,3364,-4137,1
842,918,901,15611,1572,-4460,2
826,821,851,10965,4053,-12741,5
830,835,914,17784,-892,-3468,6
922,810,831,16123,3365,-4136,1
868,847,857,16227,3612,-5692,3
883,915,868,15024,5008,-7781,4
851,821,854,14629,2175,-4035,5
834,821,848,16213,4819,-4852,5
905,916,888,14929,-980,-6132,8
838,814,852,15697,2471,-7216,5
918,914,863,16131,-1289,-5584,7
870,918,918,7692,-13288,-6345,8
820,833,914,16259,-704,-1928,6
858,915,919,12853,7021,-10595,2
890,916,881,16104,4016,-6077,4
921,811,828,16345,3292,-4980,1
921,811,828,15976,3197,-4375,1
918,914,867,16975,-863,-5908,7
879,862,861,16221,2244,-3632,3
866,919,917,6639,-13320,-7152,8
862,917,918,17941,1815,309,2
866,843,850,15659,3085,-6307,3
822,821,855,10185,9567,-6928,5
836,821,850,16211,4821,-4852,5
920,915,865,16479,-723,-4880,7
888,917,881,16105,4016,-6075,4
878,857,861,14188,791,-10276,3
896,823,876,15672,1196,-4360,5
869,918,917,8145,-11891,-6244,8
878,796,841,16231,2705,-5795,5
896,823,877,15671,1196,-4360,5
857,843,915,17168,1451,-363,6
919,916,866,17168,-1103,-5731,7
853,916,918,15131,2391,-5245,2
890,916,881,16103,4015,-6075,4
869,919,918,7411,-12147,-6037,8
854,917,902,16840,700,-6643,2
854,918,918,16039,-1792,-3745,2
856,918,903,16500,2161,-7616,2
878,822,917,18153,753,-2852,6
881,839,916,16599,493,-1960,6
862,917,918,16451,3179,-1303,2
921,916,864,16585,-1253,-4957,7
878,821,918,18152,751,-2852,6
869,835,857,16804,1788,-4003,5
904,917,888,14929,-981,-6133,8
876,796,843,16233,2704,-5797,5
820,834,915,16261,-705,-1929,6
895,862,862,15348,4664,-9021,3
866,918,916,6640,-13319,-7151,8
919,914,864,16787,-1163,-5215,7
829,834,916,17784,-891,-3468,6
854,912,914,15915,3491,-6343,2
879,861,860,16221,2243,-3633,3
870,847,858,16229,3612,-5692,3
841,917,901,15611,1572,-4461,2
852,917,902,16841,700,-6644,2
878,860,859,15213,2255,-6769,3
836,819,850,16211,4819,-4853,5
866,841,848,16501,3007,-6128,3
889,916,880,16104,4016,-6076,4
886,917,870,17375,3335,-4273,4
866,917,916,6943,-13203,-6633,8
903,897,854,16364,-1471,-5633,6
904,917,888,14927,-981,-6132,8
873,851,861,15017,-5129,-7941,3
921,811,829,16124,3363,-4137,1
860,916,917,17628,1228,-199,2
870,919,917,8133,-13599,-6392,8
854,918,918,16041,-1791,-3744,2
920,809,827,16112,3596,-4760,1
825,821,852,10963,4052,-12741,5
880,805,915,17140,364,-3525,6
890,915,879,16105,4016,-6076,4
869,919,916,8700,-13149,-6385,8
872,849,862,12064,-6820,-4256,3
922,810,826,16113,3596,-4760,1
857,917,905,16500,2160,-7616,2
879,917,864,14864,3253,-7256,4
901,897,855,16365,-1471,-5633,6
833,819,849,16665,3735,-2561,5
920,916,867,16976,-865,-5907,7
909,910,857,16392,371,-2585,6
855,845,915,17169,1453,-365,6
904,917,888,14929,-980,-6131,8
872,916,855,15723,4296,-5337,4
854,919,902,16839,699,-6645,2
865,839,846,15163,2755,-6324,3
861,917,917,18608,1768,-1004,2
877,857,861,14187,792,-10277,3
861,917,918,17256,1835,-2065,2
921,809,829,15975,3197,-4377,1
868,918,917,7665,-13067,-6057,8
862,916,918,17941,1817,308,2
920,811,830,15976,3197,-4376,1
830,818,854,15807,2463,-6131,5
853,912,914,15916,3493,-6343,2
918,914,866,16977,-864,-5909,7
841,915,907,15400,-2657,-6425,8
901,897,853,16364,-1472,-5633,6
903,896,855,16365,-1473,-5633,6
868,841,850,16417,2721,-6537,3
901,896,855,16363,-1472,-5633,6
868,918,917,7255,-12904,-5781,8
866,845,850,15660,3084,-6308,3
867,844,852,16153,2645,-5991,3
893,858,861,15449,4797,-6717,3
828,835,915,15927,745,-1845,6
864,916,919,17199,1291,-3547,2
870,919,918,8699,-13147,-6385,8
861,918,918,18607,1768,-1005,2
862,918,917,18608,1769,-1005,2
852,918,917,16041,-1791,-3744,2
907,910,855,16393,372,-2585,6
922,808,828,16111,3597,-4760,1
877,796,843,16231,2705,-5797,5
829,817,854,15809,2464,-6132,5
869,919,918,7411,-12147,-6036,8
874,851,861,15017,-5128,-7940,3
874,917,867,15600,2763,-5987,4
920,812,831,16393,3145,-4408,1
829,817,854,15808,2464,-6132,5
879,862,858,15211,2257,-6769,3
879,863,861,16220,2243,-3633,3
902,896,853,16363,-1472,-5633,6
853,824,915,18285,-313,-4667,6
870,918,917,8509,-13692,-5788,8
852,911,913,15917,3493,-6345,2
847,918,903,18071,685,-5724,2
841,917,899,15613,1572,-4461,2
919,811,829,16773,3160,-5815,1
857,916,920,16892,315,-7567,2
869,917,918,8508,-13693,-5788,8
866,813,851,15900,3025,-5715,5
907,875,871,15387,1335,-5020,3
829,822,855,16691,884,-5005,5
920,811,830,16123,3364,-4135,1
918,913,863,16789,-1165,-5217,7
891,917,868,16121,1179,-5163,4
836,821,850,16212,4819,-4851,5
921,807,828,16052,3681,-4475,1
873,853,861,15017,-5129,-7939,3
907,911,857,16392,373,-2583,6
860,916,919,15752,455,-7180,2
864,839,846,15165,2756,-6324,3
868,919,917,7255,-12905,-5780,8
882,806,916,17140,365,-3524,6
878,917,858,16813,29,-4973,4
862,918,918,17939,1815,309,2
866,842,850,15689,2961,-6832,3
843,916,899,15612,1571,-4459,2
922,809,827,16295,3047,-6220,1
896,864,862,15349,4664,-9021,3
869,834,859,16804,1787,-4003,5
896,863,861,15347,4663,-9019,3
859,916,918,17627,1229,-199,2
851,914,917,15131,2392,-5244,2
829,817,855,15808,2465,-6132,5
867,917,917,7257,-12905,-5779,8
856,919,905,16500,2160,-7615,2
888,877,877,14632,2203,-3547,3
920,915,867,17169,-1103,-5732,7
870,919,916,8144,-11891,-6244,8
887,877,876,14632,2204,-3548,3
920,809,830,15976,3197,-4376,1
867,845,850,16152,2643,-5993,3
891,915,870,16120,1181,-5163,4
886,916,871,17377,3337,-4272,4
862,917,918,16236,2292,-964,2
877,822,917,18152,751,-2851,6
834,818,850,16664,3735,-2560,5
897,822,875,15673,1195,-4360,5
880,915,863,14863,3253,-7256,4
885,917,871,17377,3337,-4272,4
903,862,914,17380,787,-3681,6
869,843,850,16417,2721,-6537,3
903,862,913,17379,789,-3679,6
839,816,853,15697,2471,-7216,5
922,811,830,15977,3197,-4376,1
895,862,861,15349,4665,-9019,3
872,917,856,16189,3268,-6127,4
919,916,867,16864,-724,-4900,7
880,806,915,17140,365,-3525,6
836,821,849,16211,4821,-4852,5
848,918,918,16037,72,-6461,2
842,917,900,15611,1571,-4461,2
903,898,853,16365,-1473,-5632,6
833,820,849,16664,3735,-2559,5
918,914,866,16864,-725,-4900,7
843,838,914,18356,-468,-4060,6
883,886,908,17225,236,-2533,6
920,914,866,16864,-724,-4900,7
843,917,901,15611,1573,-4459,2
884,886,909,17224,235,-2533,6
861,916,917,17939,1816,308,2
868,917,918,7413,-12148,-6036,8
873,850,860,12064,-6820,-4255,3
886,877,876,14632,2204,-3547,3
830,820,854,15852,1684,-6468,5
890,915,869,16121,1181,-5164,4
918,913,864,16481,-724,-4880,7
870,919,917,8508,-13692,-5789,8
857,919,905,16499,2161,-7616,2
868,845,850,16151,2644,-5992,3
869,917,918,7412,-12147,-6036,8
853,915,917,15131,2393,-5244,2
843,914,908,15401,-2656,-6425,8
842,915,907,15400,-2656,-6425,8
829,835,915,15927,743,-1844,6
897,822,875,15673,1196,-4361,5
904,862,914,17380,789,-3679,6
862,918,919,17939,1817,308,2
867,918,916,8024,-13824,-6996,8
868,918,917,7900,-13703,-6813,8
918,915,866,16977,-864,-5907,7
876,857,861,14189,793,-10276,3
869,843,852,16312,2621,-5532,3
920,916,867,16976,-864,-5908,7
842,915,907,15400,-2656,-6425,8
872,915,855,16188,3268,-6129,4
853,910,912,15916,3491,-6345,2
842,915,907,15400,-2656,-6424,8
885,917,870,17377,3337,-4271,4
918,915,867,17168,-1105,-5731,7
862,917,917,16453,3181,-1304,2
826,822,853,10963,4052,-12741,5
861,917,917,9337,-16049,-8559,8
867,917,917,7899,-13703,-6811,8
836,837,916,18221,-976,-1623,6
920,809,827,16052,3680,-4476,1
851,821,854,14628,2177,-4037,5
908,875,870,15388,1335,-5021,3
862,918,917,17941,1816,307,2
880,861,860,16219,2243,-3633,3
871,917,856,16189,3268,-6127,4
820,834,915,16259,-704,-1927,6
865,814,850,15900,3023,-5717,5
903,898,854,16365,-1471,-5632,6
831,821,854,16691,883,-5003,5
878,917,860,17496,1531,-5307,4
866,841,849,16501,3009,-6128,3
830,819,855,15809,2463,-6133,5
856,916,921,16893,317,-7568,2
869,918,918,8132,-13600,-6391,8
862,918,918,16235,2292,-965,2
861,918,919,17256,1835,-2065,2
830,835,914,17783,-891,-3468,6
920,812,830,16391,3145,-4408,1
896,862,861,15347,4663,-9019,3
869,843,849,16415,2720,-6535,3
842,837,914,17452,640,-3220,6
866,919,917,7900,-13705,-6812,8
840,838,915,16915,471,-1509,6
841,837,916,16916,472,-1508,6
883,803,917,17988,121,-2227,6
858,917,919,15752,455,-7180,2
868,918,916,6943,-13205,-6633,8
921,810,828,16111,3595,-4759,1
865,882,847,16989,-603,-5421,6
868,918,917,7900,-13703,-6811,8
843,838,915,17451,640,-3219,6
920,808,828,16053,3680,-4477,1
920,916,865,16585,-1251,-4957,7
919,913,862,17400,-1643,-5743,7
848,918,904,18072,684,-5723,2
827,834,914,15928,745,-1844,6
881,838,916,16599,493,-1959,6
890,862,862,15831,7396,-429,3
904,878,899,19224,536,-4551,5
872,915,856,16187,3268,-6128,4
891,916,870,16120,1180,-5165,4
847,917,903,18071,683,-5725,2
830,835,915,17784,-892,-3468,6
920,809,827,16052,3681,-4476,1
865,882,848,16988,-605,-5420,6
861,918,918,18609,1767,-1003,2
891,915,870,16121,1180,-5165,4
905,917,886,14927,-979,-6131,8
920,913,864,16787,-1163,-5216,7
844,838,914,17451,639,-3221,6
838,814,853,15695,2473,-7215,5
867,845,852,15661,3084,-6309,3
880,839,915,16600,492,-1961,6
843,917,900,15613,1572,-4459,2
884,885,908,17225,236,-2532,6
845,837,914,18357,-468,-4059,6
868,844,854,16311,2621,-5531,3
908,909,855,16392,371,-2584,6
839,816,853,15696,2472,-7217,5
920,808,827,16296,3047,-6220,1
852,912,913,15915,3492,-6343,2
919,915,867,16976,-865,-5907,7
851,914,917,15131,2393,-5245,2
831,821,855,15851,1683,-6468,5
841,820,853,16443,-1125,-5980,5
901,898,854,16364,-1473,-5631,6
852,916,918,16041,-1793,-3745,2
867,919,918,8024,-13823,-6996,8
882,804,918,17988,121,-2227,6
879,863,861,16220,2243,-3631,3
902,898,854,16364,-1472,-5633,6
820,835,914,16260,-704,-1928,6
868,844,853,16311,2621,-5531,3
891,859,861,15449,4797,-6715,3
920,811,830,15976,3197,-4375,1
883,915,870,15024,5008,-7781,4
835,820,848,16211,4821,-4851,5
885,915,869,15025,5007,-7780,4
869,918,918,8144,-11891,-6243,8
920,914,863,17069,-1417,-5319,7
875,915,855,15661,6335,-3880,4
921,810,827,16295,3048,-6219,1
919,915,862,17067,-1415,-5319,7
867,917,916,7899,-13704,-6811,8
867,842,849,15689,2961,-6833,3
868,845,851,15659,3084,-6309,3
851,825,916,18284,-312,-4669,6
904,862,914,17379,788,-3679,6
889,916,881,16105,4015,-6076,4
871,916,854,16187,3269,-6129,4
879,838,916,16599,491,-1960,6
903,911,862,18185,2425,-2967,4
904,861,914,17381,788,-3680,6
905,862,914,17381,788,-3679,6
855,919,904,16499,2161,-7615,2
859,917,917,9337,-16047,-8561,8
922,808,828,16111,3595,-4761,1
870,847,859,16227,3613,-5691,3
891,860,861,15447,4795,-6716,3
878,916,860,17496,1532,-5309,4
861,916,917,16237,2292,-963,2
903,896,853,16365,-1472,-5633,6
871,916,855,15725,4297,-5336,4
830,821,855,15851,1685,-6468,5
920,813,831,16772,3159,-5817,1
852,917,918,16040,-1792,-3745,2
851,821,855,14628,2177,-4035,5
870,916,854,15723,4295,-5335,4
848,916,904,18072,685,-5723,2
901,897,854,16364,-1472,-5633,6
867,845,853,16313,2619,-5531,3
873,852,860,15016,-5128,-7940,3
831,821,855,16692,885,-5003,5
890,862,862,15833,7396,-427,3
861,918,917,17940,1817,307,2
840,820,853,16443,-1124,-5979,5
919,915,867,17169,-1105,-5731,7
854,919,904,16840,700,-6643,2
870,917,917,8133,-13599,-6392,8
909,875,869,15388,1336,-5020,3
867,917,918,6944,-13205,-6631,8
859,917,916,9335,-16048,-8559,8
904,915,886,14927,-979,-6131,8
884,885,909,17225,237,-2533,6
839,836,916,18297,-188,-3273,6
868,843,852,15659,3083,-6308,3
866,840,847,15163,2756,-6325,3
868,843,849,16416,2719,-6536,3
904,916,888,14928,-980,-6131,8
922,812,829,16123,3365,-4135,1
847,916,903,18073,685,-5724,2
920,813,830,16772,3160,-5816,1
861,918,918,16451,3179,-1305,2
870,918,916,7413,-12147,-6035,8
877,800,847,16476,2399,-6479,5
839,836,916,18295,-187,-3272,6
919,913,861,17400,-1645,-5744,7
857,919,905,16501,2160,-7617,2
879,860,859,15211,2255,-6768,3
920,810,829,16295,3047,-6219,1
862,917,919,17940,1815,309,2
903,879,898,19223,536,-4551,5
869,918,918,8143,-11893,-6244,8
856,845,915,17168,1452,-365,6
919,915,865,16520,-1231,-5380,7
919,913,862,16789,-1163,-5217,7
858,916,919,15753,455,-7181,2
867,918,918,7256,-12904,-5781,8
874,853,859,15015,-5127,-7939,3
888,916,881,16105,4017,-6075,4
843,918,901,15611,1572,-4459,2
882,886,908,17224,237,-2532,6
831,835,914,17783,-892,-3468,6
869,917,918,8507,-13691,-5787,8
845,838,916,18355,-469,-4061,6
861,918,917,9336,-16047,-8561,8
834,819,855,15135,1997,-6293,5
922,807,829,16052,3681,-4477,1
845,838,915,18355,-467,-4059,6
866,844,852,15661,3084,-6308,3
876,915,860,17497,1531,-5308,4
886,875,876,14633,2203,-3547,3
878,795,842,16233,2703,-5797,5
841,836,914,16917,472,-1507,6
867,842,849,16416,2720,-6536,3
851,914,917,15133,2391,-5244,2
865,918,917,6640,-13320,-7152,8
861,917,918,18607,1767,-1003,2
922,810,828,16748,3100,-5493,1
919,915,865,16865,-724,-4900,7
852,824,917,18284,-311,-4668,6
854,918,916,16039,-1793,-3744,2
867,842,849,15689,2960,-6832,3
878,799,847,16475,2400,-6480,5
877,822,916,18152,753,-2852,6
886,875,876,14632,2203,-3547,3
835,818,848,16664,3735,-2561,5
840,838,916,16917,471,-1507,6
843,918,901,15611,1573,-4461,2
867,918,917,7255,-12905,-5780,8
883,805,916,17988,120,-2229,6
870,919,918,8133,-13600,-6393,8
834,835,915,18219,-976,-1624,6
843,838,915,18355,-468,-4061,6
920,913,863,17400,-1645,-5744,7
861,916,917,18607,1768,-1004,2
870,918,916,7412,-12149,-6036,8
865,917,917,8024,-13823,-6997,8
867,918,916,6943,-13204,-6632,8
867,919,917,8023,-13825,-6995,8
846,916,904,18071,684,-5724,2
891,915,870,16121,1179,-5164,4
868,917,918,7411,-12149,-6035,8
888,875,877,14632,2203,-3549,3
851,826,915,18283,-313,-4669,6
869,917,917,7413,-12148,-6036,8
918,915,866,16863,-723,-4901,7
860,917,917,17628,1228,-201,2
861,917,919,16451,3181,-1305,2
865,916,917,15380,4760,-2779,2
877,857,859,14188,793,-10277,3
908,909,855,16393,372,-2583,6
831,820,854,16692,884,-5004,5
859,917,915,9335,-16048,-8559,8
862,918,917,18609,1769,-1004,2
889,915,879,16103,4016,-6076,4
903,877,897,19223,535,-4553,5
918,915,864,16519,-1232,-5379,7
920,916,865,16583,-1253,-4955,7
857,918,921,16893,316,-7567,2
834,819,850,16648,3723,-3464,5
860,917,917,18608,1768,-1003,2
830,821,855,16691,884,-5004,5
878,856,861,14189,793,-10277,3
920,809,830,16344,3291,-4980,1
865,883,848,16988,-604,-5419,6
865,841,848,16500,3009,-6127,3
918,914,865,16519,-1232,-5381,7
843,837,916,17453,640,-3219,6
894,863,861,15348,4663,-9020,3
856,843,915,17167,1453,-365,6
868,918,916,7692,-13288,-6343,8
831,821,854,15853,1685,-6467,5
869,846,850,16151,2644,-5992,3
821,833,914,16259,-704,-1928,6
831,821,856,15851,1685,-6469,5
920,914,866,16585,-1252,-4955,7
863,918,918,17199,1293,-3549,2
919,914,866,16977,-865,-5909,7
895,863,861,15348,4664,-9020,3
849,916,919,16037,71,-6459,2
876,917,861,17496,1533,-5309,4
867,845,852,15660,3085,-6307,3
870,916,854,16189,3268,-6128,4
903,911,862,18184,2424,-2968,4
902,910,864,18185,2423,-2969,4
883,885,909,17223,237,-2532,6
824,822,853,10963,4051,-12740,5
871,918,916,8143,-11893,-6244,8
870,915,855,16189,3267,-6128,4
870,918,916,8700,-13149,-6385,8
870,918,917,7411,-12149,-6037,8
918,914,864,16131,-1289,-5583,7
862,916,917,16235,2291,-964,2
878,862,858,15212,2255,-6769,3
878,917,863,14864,3253,-7257,4
876,856,861,14187,791,-10275,3
920,916,867,16864,-724,-4899,7
831,836,914,17783,-892,-3468,6
829,835,916,15927,744,-1845,6
880,839,916,16601,492,-1960,6
898,823,875,15673,1195,-4361,5
867,917,917,6944,-13204,-6631,8
872,853,861,15016,-5127,-7941,3
868,918,917,6944,-13204,-6631,8
866,812,850,15901,3025,-5715,5
877,797,843,16232,2705,-5797,5
918,914,861,17069,-1417,-5320,7
877,858,859,14188,793,-10275,3
852,914,916,15131,2392,-5243,2
855,845,917,17169,1452,-364,6
867,916,917,15380,4761,-2779,2
864,840,848,15163,2756,-6324,3
833,818,855,15135,1995,-6292,5
872,853,860,15016,-5128,-7941,3
881,807,916,17141,365,-3523,6
920,813,829,16391,3145,-4408,1
848,917,904,18072,683,-5723,2
867,841,848,16416,2721,-6535,3
841,916,906,15400,-2657,-6424,8
856,916,917,12853,7021,-10597,2
880,806,917,17141,365,-3524,6
867,918,919,15380,4760,-2779,2
852,910,913,15917,3492,-6344,2
876,799,846,16475,2401,-6480,5
884,887,908,17224,235,-2531,6
831,834,914,17783,-893,-3468,6
821,835,916,16260,-704,-1929,6
854,918,903,16840,699,-6643,2
867,918,917,7256,-12905,-5781,8
886,877,877,14631,2204,-3548,3
879,839,917,16601,491,-1960,6
882,805,915,17139,363,-3524,6
902,910,864,18183,2424,-2969,4
868,919,917,8508,-13691,-5789,8
921,811,829,16773,3160,-5817,1
877,822,916,18152,752,-2852,6
918,913,864,16131,-1287,-5584,7
868,841,848,16417,2721,-6535,3
837,835,914,18297,-189,-3271,6
921,915,866,16583,-1251,-4955,7
868,846,850,16152,2645,-5992,3
918,916,864,16519,-1231,-5381,7
901,863,861,17309,1972,-5976,3
820,835,916,16260,-704,-1929,6
893,860,862,15447,4797,-6717,3
852,917,916,16041,-1793,-3744,2
921,810,830,15975,3196,-4375,1
863,917,917,17255,1837,-2063,2
861,916,917,17257,1837,-2063,2
852,820,855,14627,2175,-4035,5
879,821,917,18153,752,-2851,6
908,909,857,16393,373,-2585,6
862,918,918,17200,1291,-3547,2
869,917,917,7664,-13069,-6057,8
866,881,847,16988,-603,-5419,6
879,862,859,16221,2245,-3633,3
873,851,859,15015,-5128,-7940,3
870,917,854,15723,4296,-5335,4
863,918,917,16453,3180,-1303,2
867,917,918,7255,-12905,-5780,8
865,882,847,16988,-603,-5420,6
853,914,918,15131,2392,-5243,2
838,814,854,15696,2473,-7217,5
918,914,864,16520,-1233,-5379,7
878,916,864,14865,3252,-7257,4
852,824,916,18283,-312,-4669,6
830,835,915,17784,-893,-3469,6
870,846,859,16229,3613,-5692,3
856,917,917,12852,7020,-10597,2
841,915,906,15401,-2657,-6423,8
854,918,918,16039,-1793,-3743,2
892,860,863,15449,4795,-6717,3
861,916,917,16236,2291,-963,2
879,862,860,16219,2243,-3633,3
876,917,857,16813,29,-4973,4
919,914,866,16585,-1252,-4955,7
860,919,915,9336,-16049,-8559,8
866,918,918,15379,4760,-2781,2
819,833,914,16261,-704,-1929,6
870,919,917,8144,-11893,-6243,8
852,918,916,16039,-1793,-3744,2
858,916,920,16893,316,-7569,2
824,820,852,10964,4053,-12739,5
850,917,919,16037,71,-6461,2
868,845,852,16313,2620,-5531,3
905,862,914,17379,789,-3679,6
870,917,917,8701,-13148,-6383,8
842,916,900,15612,1571,-4460,2
868,917,917,7257,-12905,-5780,8
867,845,854,16312,2619,-5532,3
831,820,855,16691,883,-5005,5
872,850,860,12064,-6820,-4257,3
838,835,916,18297,-188,-3271,6
838,814,852,15697,2473,-7217,5
870,917,918,8131,-13599,-6392,8
920,809,829,16344,3293,-4979,1
884,885,908,17224,236,-2531,6
886,915,872,17376,3336,-4271,4
919,913,863,16789,-1165,-5216,7
833,820,850,16663,3735,-2559,5
919,915,863,17400,-1643,-5745,7
880,838,915,16600,493,-1961,6
834,819,850,16647,3723,-3463,5
867,834,857,16804,1787,-4003,5
873,915,855,15659,6335,-3880,4
880,915,863,14864,3252,-7256,4
837,836,914,18297,-188,-3271,6
872,852,860,15015,-5128,-7939,3
859,917,917,17628,1228,-200,2
835,836,915,18219,-976,-1624,6
854,916,917,16039,-1793,-3744,2
919,812,830,16771,3161,-5817,1
904,861,913,17381,787,-3681,6
828,834,914,15929,745,-1843,6
922,808,828,16295,3048,-6219,1
877,856,861,14189,792,-10277,3
863,917,917,17940,1817,307,2
841,821,855,16445,-1125,-5981,5
922,811,828,15975,3195,-4376,1
856,917,905,16499,2159,-7616,2
865,917,918,6640,-13320,-7152,8
922,809,828,16295,3049,-6221,1
869,918,917,8508,-13692,-5788,8
884,805,916,17987,119,-2227,6
919,914,865,17167,-1103,-5733,7
819,833,915,16261,-704,-1929,6
856,916,918,12852,7020,-10597,2
867,814,850,15899,3023,-5716,5
918,914,863,16519,-1233,-5381,7
858,918,920,16893,315,-7567,2
836,836,914,18219,-975,-1623,6
895,864,862,15348,4665,-9019,3
920,813,831,16392,3144,-4407,1
852,917,918,16039,-1793,-3743,2
921,811,829,16393,3143,-4407,1
889,862,861,15831,7395,-429,3
908,910,856,16392,372,-2584,6
866,840,850,15688,2959,-6832,3
904,912,864,18185,2424,-2967,4
872,916,854,16187,3267,-6128,4
891,917,869,16121,1180,-5165,4
878,860,859,15212,2255,-6767,3
897,824,875,15672,1196,-4359,5
853,917,902,16839,699,-6643,2
903,862,913,17381,787,-3679,6
891,859,862,15447,4795,-6715,3
918,913,864,16133,-1288,-5584,7
851,824,917,18283,-311,-4667,6
853,917,903,16840,700,-6643,2
920,813,830,16393,3144,-4408,1
856,917,905,16499,2160,-7617,2
843,914,906,15399,-2656,-6425,8
921,812,830,16392,3143,-4407,1
852,821,854,14627,2175,-4035,5
877,856,861,14188,792,-10276,3
863,918,917,17199,1291,-3549,2
834,820,855,15136,1995,-6293,5
868,846,859,16227,3612,-5693,3
830,822,856,15853,1684,-6469,5
900,863,862,17308,1972,-5976,3
836,835,916,18219,-976,-1624,6
894,863,862,15347,4664,-9021,3
875,915,866,15599,2765,-5989,4
856,916,920,16893,316,-7569,2
869,919,916,8508,-13693,-5787,8
869,845,850,16151,2644,-5992,3
843,916,901,15611,1573,-4461,2
879,821,916,18151,751,-2852,6
877,917,857,16812,27,-4973,4
874,851,860,12065,-6821,-4255,3
921,813,831,16772,3160,-5815,1
868,917,917,7411,-12147,-6037,8
895,862,860,15349,4664,-9020,3
857,844,915,17169,1452,-365,6
920,811,831,16392,3144,-4408,1
904,911,864,18183,2425,-2967,4
920,809,827,16297,3047,-6221,1
886,917,871,17375,3336,-4272,4
877,800,846,16475,2400,-6481,5
871,919,918,8144,-11892,-6243,8
919,915,865,17168,-1103,-5733,7
869,845,851,16152,2645,-5991,3
884,804,916,17987,119,-2229,6
907,875,869,15389,1335,-5019,3
902,896,853,16363,-1473,-5633,6
918,915,865,16976,-864,-5908,7
847,917,902,18071,685,-5724,2
834,837,915,18221,-976,-1623,6
904,915,888,14929,-980,-6133,8
920,812,830,16124,3365,-4135,1
829,836,916,17785,-891,-3467,6
903,878,899,19223,537,-4551,5
865,919,918,8024,-13825,-6997,8
860,917,916,9336,-16048,-8560,8
869,834,858,16805,1788,-4004,5
865,918,916,8023,-13825,-6996,8
908,911,856,16393,371,-2585,6
919,916,866,16865,-724,-4899,7
830,836,915,17784,-893,-3467,6
886,915,870,17376,3337,-4272,4
853,915,918,15131,2391,-5245,2
876,796,843,16233,2705,-5796,5
886,917,872,17376,3337,-4273,4
844,838,915,18355,-469,-4060,6
920,811,828,16747,3099,-5493,1
922,812,828,16749,3099,-5491,1
824,822,855,10184,9568,-6928,5
852,910,914,15915,3491,-6344,2
842,839,915,17453,640,-3219,6
918,915,863,16481,-723,-4880,7
834,836,916,18220,-975,-1624,6
851,915,916,15133,2392,-5243,2
856,918,920,16892,316,-7567,2
869,919,917,7413,-12149,-6035,8
851,916,916,15133,2392,-5244,2
904,862,913,17380,788,-3680,6
872,853,861,15015,-5129,-7939,3
